############################
############################
########## SHAYNI ##########
############################
############################

###
# Short dictionary of how the dynasties are split into kingdoms:
# - Lyneria
# - Gan
# - Senga Muta
###

#################
###           ###
###  Lyneria  ###
###           ###
#################

################
### Dynasty dynasty_calynor
################

lineofcalynor1 = {
	name = Ramisht
	intrigue = 6
	learning = 5
	prowess = 3

	trait = education_stewardship_3

	trait = pensive
	6809.04.25 = {
	    birth = yes
	}
	6825.04.25 = {  
	    trait = deceitful
	    trait = shy
	    trait = stubborn
	}
	6873.09.10 = {  # Died at age 64
	    death = { death_reason = death_accident }
	}
}

lineofmbaakamai53 = {
	name = Maab_chik
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_mbaakamai
	father = lineofmbaakamai40
	mother = lineofmbaakamai45

	sexuality = heterosexual

	diplomacy = 3
	martial = 7
	stewardship = 3
	intrigue = 4
	learning = 5
	prowess = 6

	trait = education_martial_3

	trait = bossy
	6838.05.10 = {
	    birth = yes
	}
	6854.05.10 = {  
	    trait = arbitrary
	    trait = ambitious
	    trait = brave
	}
	6899.05.06 = {  # Died at age 60
	    death = { death_reason = death_cancer }
	}
}

lineofmbaakamai54 = {
	name = Lhavetheve
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_mbaakamai
	father = lineofthayanari60
	mother = lineofmbaakamai49

	sexuality = heterosexual

	diplomacy = 4
	martial = 4
	stewardship = 6
	intrigue = 3
	learning = 3
	prowess = 1

	trait = education_martial_2

	trait = rowdy
	6850.09.04 = {
	    birth = yes
	}
	6866.09.04 = {  
	    trait = gluttonous
	    trait = zealous
	    trait = chaste
	}
	6891.12.28 = {  # Died at age 41
	    death = { death_reason = death_cancer }
	}
}

lineofmbaakamai55 = {
	name = Ndakak
	female = yes
	culture = sengani
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 5
	martial = 2
	stewardship = 3
	intrigue = 6
	learning = 5
	prowess = 4

	trait = education_diplomacy_2

	trait = charming
	6840.08.01 = {
	    birth = yes
	}
	6856.08.01 = {  
	    trait = greedy
	    trait = vengeful
	    trait = trusting
	}
	6922.10.13 = {  # Died at age 82
	    death = { death_reason = death_natural_causes }
	}
}

lineofmbaakamai56 = {
	name = Ovenar
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_mbaakamai
	father = lineofthayanari60
	mother = lineofmbaakamai49

	sexuality = heterosexual

	diplomacy = 2
	martial = 4
	stewardship = 8
	intrigue = 4
	learning = 6
	prowess = 8

	trait = education_learning_1

	trait = pensive
	6863.06.06 = {
	    birth = yes
	}
	6879.06.06 = {  
	    trait = temperate
	    trait = zealous
	    trait = chaste
	}
	6880.04.09 = {  # Married at age 16
	    add_spouse = lineofakaleemai87
	}
	6912.07.17 = {  # Died at age 49
	    death = { death_reason = death_accident }
	}
}

################
### Dynasty dynasty_ndakari
################

lineofndakari1 = {
	name = Zantara
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_ndakari

	sexuality = heterosexual

	trait = charming
	6656.09.16 = {
	    birth = yes
	}
	6672.09.16 = {  
	    trait = deceitful
	    trait = trusting
	    trait = vengeful
	}
	6677.05.15 = {  # Married at age 20
	    add_spouse = lineofndakari2
	}
	6732.03.02 = {  # Died at age 75
	    death = { death_reason = death_natural_causes }
	}
}

lineofndakari2 = {
	name = Elyaar
	female = yes
	culture = sengani
	religion = faith_gan

	sexuality = heterosexual

	trait = curious
	6656.08.15 = {
	    birth = yes
	}
	6672.08.15 = {  
	    trait = temperate
	    trait = humble
	    trait = patient
	}
	6738.09.05 = {  # Died at age 82
	    death = { death_reason = death_natural_causes }
	}
}

lineofndakari3 = {
	name = Chikirok
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_ndakari
	father = lineofndakari1
	mother = lineofndakari2

	sexuality = heterosexual

	diplomacy = 7
	martial = 3
	stewardship = 3
	intrigue = 4
	learning = 4
	prowess = 3

	trait = education_martial_3

	6679.11.19 = {
	    birth = yes
	}
	6680.01.12 = {  # Died at age 0
	    death = { death_reason = death_ill }
	}
}

lineofndakari4 = {
	name = Shayzaantak
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_ndakari
	father = lineofndakari1
	mother = lineofndakari2

	sexuality = heterosexual

	diplomacy = 5
	martial = 4
	stewardship = 4
	intrigue = 2
	learning = 4
	prowess = 5

	trait = education_martial_2

	trait = charming
	6680.07.24 = {
	    birth = yes
	}
	6696.07.24 = {  
	    trait = lazy
	    trait = paranoid
	    trait = generous
	}
	6762.05.24 = {  # Died at age 81
	    death = { death_reason = death_natural_causes }
	}
}

lineofndakari5 = {
	name = Maakantak
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_ndakari
	father = lineofndakari1
	mother = lineofndakari2

	sexuality = heterosexual

	diplomacy = 4
	martial = 6
	stewardship = 3
	intrigue = 6
	learning = 3
	prowess = 6

	trait = education_martial_2

	trait = bossy
	6683.12.08 = {
	    birth = yes
	}
	6686.12.01 = {  # Died at age 2
	    death = { death_reason = death_ill }
	}
}

################
### Dynasty dynasty_nuunmuri
################

lineofnuunmuri1 = {
	name = Nuun_mur
	female = yes
	culture = ambason
	religion = faith_amba

	dynasty = dynasty_nuunmuri

	sexuality = heterosexual

	trait = charming
	6690.08.19 = {
	    birth = yes
	}
	6706.08.19 = {  
	    trait = honest
	    trait = wrathful
	    trait = craven
	}
	6710.02.20 = {  # Married at age 19
	    add_matrilineal_spouse = lineofnuunmuri2
	}
	6761.07.09 = {  # Died at age 70
	    death = { death_reason = death_natural_causes }
	}
}

lineofnuunmuri2 = {
	name = Kalb_uzand

	culture = sengani
	religion = faith_gan

	sexuality = heterosexual

	trait = charming
	6690.07.15 = {
	    birth = yes
	}
	6706.07.15 = {  
	    trait = calm
	    trait = paranoid
	    trait = gluttonous
	}
	6774.04.07 = {  # Died at age 83
	    death = { death_reason = death_natural_causes }
	}
}

lineofnuunmuri3 = {
	name = Kal_eel
	female = yes
	culture = ambason
	religion = faith_amba

	dynasty = dynasty_nuunmuri
	father = lineofnuunmuri2
	mother = lineofnuunmuri1

	sexuality = heterosexual

	diplomacy = 5
	martial = 5
	stewardship = 10
	intrigue = 6
	learning = 4
	prowess = 6

	trait = education_diplomacy_2
	trait = physique_bad_3

	trait = charming
	6714.02.20 = {
	    birth = yes
	}
	6730.02.20 = {  
	    trait = lustful
	    trait = fickle
	    trait = shy
	}
	6794.01.01 = {  # Died at age 79
	    death = { death_reason = death_natural_causes }
	}
}

lineofnuunmuri4 = {
	name = Akaleekak
	female = yes
	culture = ambason
	religion = faith_amba

	dynasty = dynasty_nuunmuri
	father = lineofmbaakamai16
	mother = lineofnuunmuri3

	sexuality = heterosexual

	diplomacy = 7
	martial = 7
	stewardship = 7
	intrigue = 3
	learning = 3
	prowess = 3

	trait = education_martial_4
	trait = physique_bad_1

	trait = rowdy
	6735.12.10 = {
	    birth = yes
	}
	6751.12.10 = {  
	    trait = humble
	    trait = honest
	    trait = content
	}
	6814.08.02 = {  # Died at age 78
	    death = { death_reason = death_natural_causes }
	}
}

lineofnuunmuri5 = {
	name = Muutakak
	female = yes
	culture = ambason
	religion = faith_amba

	dynasty = dynasty_nuunmuri
	father = lineofmbaakamai16
	mother = lineofnuunmuri3

	sexuality = heterosexual

	diplomacy = 3
	martial = 6
	stewardship = 8
	intrigue = 5
	learning = 4
	prowess = 7

	trait = education_diplomacy_2
	trait = physique_bad_2

	6738.06.27 = {
	    birth = yes
	}
	6739.09.06 = {  # Died at age 1
	    death = { death_reason = death_ill }
	}
}

lineofnuunmuri6 = {
	name = Aykaafahaayak
	female = yes
	culture = ambason
	religion = faith_amba

	dynasty = dynasty_nuunmuri
	father = lineofmbaakamai16
	mother = lineofnuunmuri3

	sexuality = heterosexual

	diplomacy = 3
	martial = 2
	stewardship = 5
	intrigue = 2
	learning = 5
	prowess = 5

	trait = education_learning_1

	trait = pensive
	6751.02.07 = {
	    birth = yes
	}
	6767.02.07 = {  
	    trait = stubborn
	    trait = craven
	    trait = ambitious
	}
	6815.11.18 = {  # Died at age 64
	    death = { death_reason = death_accident }
	}
}

lineofnuunmuri7 = {
	name = Lynnyrag
	female = yes
	culture = ambason
	religion = faith_amba

	dynasty = dynasty_nuunmuri
	father = lineofzaandaovi16
	mother = lineofnuunmuri6

	sexuality = homosexual

	diplomacy = 8
	martial = 4
	stewardship = 3
	intrigue = 4
	learning = 4
	prowess = 3

	trait = education_diplomacy_2

	6777.06.20 = {
	    birth = yes
	}
	6778.07.17 = {  # Died at age 1
	    death = { death_reason = death_ill }
	}
}

lineofnuunmuri8 = {
	name = Enakyn
	culture = ambason
	religion = faith_amba

	dynasty = dynasty_nuunmuri
	father = lineofzaandaovi16
	mother = lineofnuunmuri6

	sexuality = heterosexual

	diplomacy = 5
	martial = 4
	stewardship = 3
	intrigue = 5
	learning = 2
	prowess = 4

	trait = education_martial_3

	trait = charming
	6782.07.25 = {
	    birth = yes
	}
	6798.07.25 = {  
	    trait = greedy
	    trait = eccentric
	    trait = vengeful
	}
	6800.06.02 = {  # Married at age 17
	    add_spouse = lineofnuunmuri9
	}
	6852.11.12 = {  # Married at age 70
	    add_spouse = lineofmbaakamai39
	}
	6855.10.12 = {  # Died at age 73
	    death = { death_reason = death_natural_causes }
	}
}

lineofnuunmuri9 = {
	name = Kalb_uzand
	female = yes
	culture = sengani
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 4
	martial = 2
	stewardship = 5
	intrigue = 2
	learning = 2
	prowess = 7

	trait = education_learning_2

	trait = pensive
	6775.06.11 = {
	    birth = yes
	}
	6791.06.11 = {  
	    trait = craven
	    trait = content
	    trait = chaste
	}
	6851.11.18 = {  # Died at age 76
	    death = { death_reason = death_natural_causes }
	}
}

lineofnuunmuri10 = {
	name = Kal_eel
	female = yes
	culture = ambason
	religion = faith_amba

	dynasty = dynasty_nuunmuri
	father = lineofnuunmuri8
	mother = lineofnuunmuri9

	sexuality = heterosexual

	diplomacy = 3
	martial = 8
	stewardship = 6
	intrigue = 5
	learning = 10
	prowess = 7

	trait = education_martial_1

	trait = bossy
	6806.03.14 = {
	    birth = yes
	}
	6822.03.14 = {  
	    trait = lazy
	    trait = wrathful
	    trait = compassionate
	}
	6872.07.16 = {  # Died at age 66
	    death = { death_reason = death_natural_causes }
	}
}

lineofmbaakamai39 = {
	name = Ndakal
	female = yes
	culture = sengani
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 3
	martial = 5
	stewardship = 7
	intrigue = 5
	learning = 6
	prowess = 5

	trait = education_martial_1

	trait = charming
	6776.01.15 = {
	    birth = yes
	}
	6792.01.15 = {  
	    trait = zealous
	    trait = temperate
	    trait = fickle
	}
	6858.08.15 = {  # Died at age 82
	    death = { death_reason = death_natural_causes }
	}
}

################
### Dynasty dynasty_oraahaymi
################

lineoforaahaymi1 = {
	name = Arazaandar
	culture = ahava
	religion = faith_degi

	dynasty = dynasty_oraahaymi

	sexuality = heterosexual

	trait = charming
	6760.01.12 = {
	    birth = yes
	}
	6776.01.12 = {  
	    trait = zealous
	    trait = diligent
	    trait = humble
	}
	6781.12.28 = {  # Married at age 21
	    add_spouse = lineoforaahaymi2
	}
	6840.02.21 = {  # Died at age 80
	    death = { death_reason = death_natural_causes }
	}
}

lineoforaahaymi2 = {
	name = Krifaarazand
	female = yes
	culture = ahava
	religion = faith_degi

	sexuality = asexual

	trait = curious
	6760.02.28 = {
	    birth = yes
	}
	6776.02.28 = {  
	    trait = brave
	    trait = temperate
	    trait = content
	}
	6832.09.01 = {  # Died at age 72
	    death = { death_reason = death_natural_causes }
	}
}

lineoforaahaymi3 = {
	name = Haruunu
	female = yes
	culture = ahava
	religion = faith_degi

	dynasty = dynasty_oraahaymi
	father = lineoforaahaymi1
	mother = lineoforaahaymi2

	sexuality = heterosexual

	diplomacy = 6
	martial = 4
	stewardship = 6
	intrigue = 10
	learning = 4
	prowess = 3

	trait = education_intrigue_3

	trait = charming
	6784.03.05 = {
	    birth = yes
	}
	6800.03.05 = {  
	    trait = stubborn
	    trait = patient
	    trait = compassionate
	}
	6841.12.25 = {  # Died at age 57
	    death = { death_reason = death_ill }
	}
}

lineoforaahaymi4 = {
	name = Aykaafar
	culture = ahava
	religion = faith_degi

	dynasty = dynasty_oraahaymi
	father = lineoforaahaymi1
	mother = lineoforaahaymi2

	sexuality = heterosexual

	diplomacy = 2
	martial = 4
	stewardship = 4
	intrigue = 1
	learning = 10
	prowess = 6

	trait = education_learning_4

	trait = pensive
	6786.04.13 = {
	    birth = yes
	}
	6802.04.13 = {  
	    trait = just
	    trait = fickle
	    trait = trusting
	}
	6804.03.14 = {  # Married at age 17
	    add_spouse = lineofthayanari35
	}
	6864.01.19 = {  # Died at age 77
	    death = { death_reason = death_natural_causes }
	}
}

lineoforaahaymi5 = {
	name = Ndalynar
	culture = ahava
	religion = faith_degi

	dynasty = dynasty_oraahaymi
	father = lineoforaahaymi1

	sexuality = heterosexual

	diplomacy = 1
	martial = 1
	stewardship = 5
	intrigue = 7
	learning = 3
	prowess = 3

	trait = bastard

	trait = education_martial_4

	6831.12.22 = {
	    birth = yes
	}
	6833.03.16 = {  # Died at age 1
	    death = { death_reason = death_ill }
	}
}

lineoforaahaymi6 = {
	name = Orzandag
	female = yes
	culture = ahava
	religion = faith_degi

	dynasty = dynasty_oraahaymi
	father = lineoforaahaymi1

	sexuality = heterosexual

	diplomacy = 2
	martial = 9
	stewardship = 4
	intrigue = 1
	learning = 4
	prowess = 2

	trait = education_stewardship_4

	trait = pensive
	6833.11.06 = {
	    birth = yes
	}
	6835.11.06 = {  
	    trait = just
	    trait = sadistic
	    trait = forgiving
	}
	6910.01.15 = {  # Died at age 90
	    death = { death_reason = death_natural_causes }
	}
}

################
### Dynasty dynasty_pharambami
################

lineofpharambami1 = {
	name = Pharambam
	culture = sengani
	religion = faith_codya

	dynasty = dynasty_pharambami

	sexuality = heterosexual

	trait = charming
	6738.12.06 = {
	    birth = yes
	}
	6754.12.06 = {  
	    trait = trusting
	    trait = brave
	    trait = ambitious
	}
	6758.01.22 = {  # Married at age 19
	    add_spouse = lineofpharambami2
	}
	6821.09.17 = {  # Died at age 82
	    death = { death_reason = death_natural_causes }
	}
}

lineofpharambami2 = {
	name = Aykaafak
	female = yes
	culture = ahava
	religion = faith_degi

	sexuality = heterosexual

	trait = charming
	6738.04.17 = {
	    birth = yes
	}
	6754.04.17 = {  
	    trait = gluttonous
	    trait = callous
	    trait = vengeful
	}
	6826.10.22 = {  # Died at age 88
	    death = { death_reason = death_natural_causes }
	}
}

lineofpharambami3 = {
	name = Kihaukar
	culture = sengani
	religion = faith_codya

	dynasty = dynasty_pharambami
	father = lineofpharambami1
	mother = lineofpharambami2

	sexuality = heterosexual

	diplomacy = 1
	martial = 4
	stewardship = 1
	intrigue = 5
	learning = 3
	prowess = 4

	trait = education_learning_2

	trait = curious
	6762.07.04 = {
	    birth = yes
	}
	6778.07.04 = {  
	    trait = cynical
	    trait = forgiving
	    trait = chaste
	}
	6782.05.17 = {  # Married at age 19
	    add_spouse = lineofpharambami5
	}
	6832.07.02 = {  # Died at age 69
	    death = { death_reason = death_natural_causes }
	}
}

lineofpharambami4 = {
	name = Amaar
	culture = sengani
	religion = faith_codya

	dynasty = dynasty_pharambami
	father = lineofpharambami1
	mother = lineofpharambami2

	sexuality = heterosexual

	diplomacy = 3
	martial = 2
	stewardship = 2
	intrigue = 2
	learning = 6
	prowess = 5

	trait = education_learning_2

	trait = pensive
	6773.12.20 = {
	    birth = yes
	}
	6789.12.20 = {  
	    trait = patient
	    trait = gluttonous
	    trait = forgiving
	}
	6790.02.12 = {  # Married at age 16
	    add_spouse = lineofenaamai37
	}
	6836.03.20 = {  # Died at age 62
	    death = { death_reason = death_battle }
	}
}

lineofpharambami5 = {
	name = Haayaarka
	female = yes
	culture = sengani
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 5
	martial = 5
	stewardship = 6
	intrigue = 3
	learning = 3
	prowess = 8

	trait = education_martial_4

	trait = bossy
	6760.03.24 = {
	    birth = yes
	}
	6776.03.24 = {  
	    trait = craven
	    trait = callous
	    trait = chaste
	}
	6831.06.20 = {  # Died at age 71
	    death = { death_reason = death_natural_causes }
	}
}

lineofpharambami6 = {
	name = Voonook
	female = yes
	culture = sengani
	religion = faith_codya

	dynasty = dynasty_pharambami
	father = lineofpharambami3
	mother = lineofpharambami5

	sexuality = heterosexual

	diplomacy = 4
	martial = 1
	stewardship = 3
	intrigue = 5
	learning = 4
	prowess = 2

	trait = education_stewardship_3
	trait = intellect_bad_2
	trait = wheezing

	6789.11.17 = {
	    birth = yes
	}
	6790.05.10 = {  # Died at age 0
	    death = { death_reason = death_ill }
	}
}

lineofpharambami7 = {
	name = Thatahaym
	culture = sengani
	religion = faith_codya

	dynasty = dynasty_pharambami
	father = lineofpharambami3
	mother = lineofpharambami5

	sexuality = heterosexual

	diplomacy = 3
	martial = 6
	stewardship = 3
	intrigue = 5
	learning = 6
	prowess = 2

	trait = education_intrigue_2

	6799.04.05 = {
	    birth = yes
	}
	6801.06.05 = {  # Died at age 2
	    death = { death_reason = death_ill }
	}
}

################
### Dynasty dynasty_sylaleni
################

lineofsylaleni1 = {
	name = Uyaruyira
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni

	sexuality = heterosexual

	trait = curious
	6769.07.24 = {
	    birth = yes
	}
	6785.07.24 = {  
	    trait = deceitful
	    trait = generous
	    trait = arrogant
	}
	6791.11.23 = {  # Married at age 22
	    add_spouse = lineofsylaleni2
	}
	6833.09.10 = {  # Died at age 64
	    death = { death_reason = death_drinking_passive }
	}
}

lineofsylaleni2 = {
	name = Vaariiyak
	female = yes
	culture = sengani
	religion = faith_gan

	sexuality = heterosexual

	trait = curious
	6769.07.05 = {
	    birth = yes
	}
	6785.07.05 = {  
	    trait = lustful
	    trait = fickle
	    trait = wrathful
	}
	6848.01.27 = {  # Died at age 78
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni3 = {
	name = Ndalynak
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni1
	mother = lineofsylaleni2

	sexuality = heterosexual

	diplomacy = 1
	martial = 1
	stewardship = 7
	intrigue = 4
	learning = 3
	prowess = 2

	trait = education_stewardship_3
	trait = beauty_bad_1

	trait = bossy
	6794.06.04 = {
	    birth = yes
	}
	6810.06.04 = {  
	    trait = content
	    trait = calm
	    trait = stubborn
	}
	6856.09.24 = {  # Died at age 62
	    death = { death_reason = death_murder }
	}
}

lineofsylaleni4 = {
	name = Uyiihaayak
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni1
	mother = lineofsylaleni2

	sexuality = heterosexual

	diplomacy = 4
	martial = 3
	stewardship = 2
	intrigue = 4
	learning = 6
	prowess = 6

	trait = education_learning_4

	trait = curious
	6796.02.08 = {
	    birth = yes
	}
	6812.02.08 = {  
	    trait = ambitious
	    trait = shy
	    trait = humble
	}
	6843.04.05 = {  # Died at age 47
	    death = { death_reason = death_cancer }
	}
}

lineofsylaleni5 = {
	name = Nuunove
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni1
	mother = lineofsylaleni2

	sexuality = heterosexual

	diplomacy = 3
	martial = 7
	stewardship = 3
	intrigue = 3
	learning = 5
	prowess = 4

	trait = education_stewardship_3

	trait = pensive
	6798.01.27 = {
	    birth = yes
	}
	6814.01.27 = {  
	    trait = sadistic
	    trait = vengeful
	    trait = temperate
	}
	6817.09.07 = {  # Married at age 19
	    add_spouse = lineofsylaleni6
	}
	6864.08.13 = {  # Died at age 66
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni6 = {
	name = Eelchini
	female = yes
	culture = sengani
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 7
	martial = 5
	stewardship = 5
	intrigue = 4
	learning = 7
	prowess = 4

	trait = education_intrigue_2

	trait = rowdy
	6797.10.09 = {
	    birth = yes
	}
	6813.10.09 = {  
	    trait = greedy
	    trait = calm
	    trait = just
	}
	6882.03.06 = {  # Died at age 84
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni7 = {
	name = Faazambam
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofthayanari37
	mother = lineofsylaleni3

	sexuality = heterosexual

	diplomacy = 7
	martial = 5
	stewardship = 1
	intrigue = 1
	learning = 3
	prowess = 9

	trait = education_learning_2

	trait = curious
	6821.01.03 = {
	    birth = yes
	}
	6837.01.03 = {  
	    trait = gluttonous
	    trait = ambitious
	    trait = just
	}
	6839.12.27 = {  # Married at age 18
	    add_spouse = lineofsylaleni10
	}
	6884.05.18 = {  # Died at age 63
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni8 = {
	name = Uyiizandak
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni5
	mother = lineofsylaleni6

	sexuality = heterosexual

	diplomacy = 5
	martial = 5
	stewardship = 3
	intrigue = 5
	learning = 5
	prowess = 5

	trait = education_diplomacy_2

	trait = charming
	6821.09.15 = {
	    birth = yes
	}
	6837.09.15 = {  
	    trait = calm
	    trait = impatient
	    trait = shy
	}
	6896.09.14 = {  # Died at age 74
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni9 = {
	name = Muutambam
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni5
	mother = lineofsylaleni6

	sexuality = heterosexual

	diplomacy = 7
	martial = 4
	stewardship = 6
	intrigue = 4
	learning = 3
	prowess = 2

	trait = education_diplomacy_2

	trait = charming
	6827.10.28 = {
	    birth = yes
	}
	6843.10.28 = {  
	    trait = lustful
	    trait = callous
	    trait = eccentric
	}
	6844.02.20 = {  # Married at age 16
	    add_spouse = lineofsylaleni12
	}
	6894.11.12 = {  # Married at age 67
	    add_spouse = lineofakaleemai84
	}
	6905.01.23 = {  # Died at age 77
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni10 = {
	name = Ndalynak
	female = yes
	culture = sengani
	religion = faith_gan

	sexuality = homosexual

	diplomacy = 2
	martial = 3
	stewardship = 4
	intrigue = 6
	learning = 8
	prowess = 5

	trait = education_learning_2

	trait = pensive
	6813.12.01 = {
	    birth = yes
	}
	6829.12.01 = {  
	    trait = wrathful
	    trait = eccentric
	    trait = chaste
	}
	6896.12.27 = {  # Died at age 83
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni11 = {
	name = Melzandaga
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni7
	mother = lineofsylaleni10

	sexuality = heterosexual

	diplomacy = 7
	martial = 2
	stewardship = 4
	intrigue = 2
	learning = 2
	prowess = 9

	trait = education_martial_3

	trait = charming
	6842.09.12 = {
	    birth = yes
	}
	6858.09.12 = {  
	    trait = impatient
	    trait = arbitrary
	    trait = stubborn
	}
	6926.03.18 = {  # Died at age 83
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni12 = {
	name = Muutafazaag
	female = yes
	culture = sengani
	religion = faith_gan

	sexuality = asexual

	diplomacy = 5
	martial = 5
	stewardship = 3
	intrigue = 3
	learning = 4
	prowess = 3

	trait = education_diplomacy_3

	trait = curious
	6821.10.15 = {
	    birth = yes
	}
	6837.10.15 = {  
	    trait = cynical
	    trait = compassionate
	    trait = forgiving
	}
	6892.04.07 = {  # Died at age 70
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni13 = {
	name = Voonoor
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofthayanari56
	mother = lineofsylaleni8

	sexuality = heterosexual

	diplomacy = 3
	martial = 3
	stewardship = 4
	intrigue = 6
	learning = 2
	prowess = 3

	trait = education_stewardship_1

	trait = bossy
	6849.12.10 = {
	    birth = yes
	}
	6865.12.10 = {  
	    trait = zealous
	    trait = paranoid
	    trait = eccentric
	}
	6866.09.08 = {  # Married at age 16
	    add_spouse = lineofsylaleni17
	}
	6906.03.15 = {  # Died at age 56
	    death = { death_reason = death_murder }
	}
}

lineofsylaleni14 = {
	name = Kallyrak
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofthayanari56
	mother = lineofsylaleni8

	sexuality = heterosexual

	diplomacy = 3
	martial = 6
	stewardship = 3
	intrigue = 7
	learning = 5
	prowess = 2

	trait = education_martial_1

	6854.09.22 = {
	    birth = yes
	}
	6855.12.06 = {  # Died at age 1
	    death = { death_reason = death_ill }
	}
}

lineofsylaleni15 = {
	name = Thaarak
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni9
	mother = lineofsylaleni12

	sexuality = heterosexual

	diplomacy = 4
	martial = 5
	stewardship = 5
	intrigue = 8
	learning = 3
	prowess = 6

	trait = education_intrigue_4

	trait = charming
	6855.12.23 = {
	    birth = yes
	}
	6871.12.23 = {  
	    trait = honest
	    trait = lustful
	    trait = gregarious
	}
	6940.10.08 = {  # Died at age 84
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni16 = {
	name = Mbuan
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni9
	mother = lineofsylaleni12

	sexuality = heterosexual

	diplomacy = 6
	martial = 2
	stewardship = 4
	intrigue = 4
	learning = 2
	prowess = 1

	trait = education_intrigue_3
	trait = intellect_bad_1

	6861.11.16 = {
	    birth = yes
	}
	6862.05.19 = {  # Died at age 0
	    death = { death_reason = death_ill }
	}
}

lineofsylaleni17 = {
	name = Nuuvethe
	female = yes
	culture = sengani
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 2
	martial = 6
	stewardship = 4
	intrigue = 5
	learning = 2
	prowess = 7

	trait = education_martial_2

	trait = rowdy
	6846.10.27 = {
	    birth = yes
	}
	6862.10.27 = {  
	    trait = temperate
	    trait = compassionate
	    trait = humble
	}
	6923.12.22 = {  # Died at age 77
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni18 = {
	name = Ndalyn
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni13
	mother = lineofsylaleni17

	sexuality = heterosexual

	diplomacy = 5
	martial = 5
	stewardship = 5
	intrigue = 3
	learning = 5
	prowess = 5

	trait = education_diplomacy_2

	6869.06.12 = {
	    birth = yes
	}
	6871.09.13 = {  # Died at age 2
	    death = { death_reason = death_ill }
	}
}

lineofsylaleni19 = {
	name = Lyniiyaar
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni13
	mother = lineofsylaleni17

	sexuality = heterosexual

	diplomacy = 6
	martial = 9
	stewardship = 2
	intrigue = 3
	learning = 1
	prowess = 2

	trait = education_martial_3

	trait = bossy
	6874.04.04 = {
	    birth = yes
	}
	6890.04.04 = {  
	    trait = content
	    trait = deceitful
	    trait = paranoid
	}
	6892.02.13 = {  # Married at age 17
	    add_spouse = lineofsylaleni24
	}
	6918.02.04 = {  # Died at age 43
	    death = { death_reason = death_murder }
	}
}
