###########################
#### VALE AND WOOD DNA ####
###########################

aldawini_dwarf_friend_dna = { # Aldawini Dwarf-friend
	portrait_info = {
	genes={ 		
			gene_ear_point={ "ear_point_pos" 0 "ear_point_pos" 0 }
			# gene_hunchbacked={ "hunchbacked" 0 "hunchbacked" 0 }
			eye_accessory={ "normal_eyes" 122 "normal_eyes" 122 }
			teeth_accessory={ "normal_teeth" 0 "normal_teeth" 0 }
			eyelashes_accessory={ "normal_eyelashes" 60 "normal_eyelashes" 60 }
			race_head_accessory={ "man" 0 "man" 0 }
			race_body_accessory={ "man" 0 "man" 0 }
        gene_bs_eye_height_inside={ "vanilla_eye_height_inside" 127 "vanilla_eye_height_inside" 127 }
        gene_bs_eye_height_outisde={ "vanilla_eye_height_outisde" 127 "vanilla_eye_height_outisde" 127 }
        gene_bs_ear_lobe={ "vanilla_ear_lobe" 127 "vanilla_ear_lobe" 127 }
        gene_bs_nose_central_width={ "vanilla_nose_central_width" 127 "vanilla_nose_central_width" 127 }
        gene_bs_nose_septum_width={ "vanilla_nose_septum_width" 127 "vanilla_nose_septum_width" 127 }
        gene_bs_mouth_lower_lip_profile={ "vanilla_lower_lip_profile" 127 "vanilla_lower_lip_profile" 127 }
        gene_bs_eye_outer_width={ "vanilla_eye_outer_width" 127 "vanilla_eye_outer_width" 127 }
        gene_bs_head_asymmetry_1={ "vanilla_head_asymmetry_1" 127 "vanilla_head_asymmetry_1" 127 }
        gene_bs_mouth_center_curve={ "vanilla_mouth_center_curve" 127 "vanilla_mouth_center_curve" 127 }
        gene_bs_eyebrow_straight={ "vanilla_eyebrow_straight" 127 "vanilla_eyebrow_straight" 127 }
        gene_bs_head_shape={ "vanilla_head_round_shape" 127 "vanilla_head_round_shape" 127 }
        gene_bs_nose_septum_height={ "vanilla_nose_septum_height" 127 "vanilla_nose_septum_height" 127 }
        gene_bs_head_lower_height={ "vanilla_head_lower_height" 127 "vanilla_head_lower_height" 127 }
        gene_bs_nose_flared_nostril={ "vanilla_nose_flared_nostril" 127 "vanilla_nose_flared_nostril" 127 }
        gene_bs_mouth_upper_lip_forward={ "vanilla_upper_lip_forward" 127 "vanilla_upper_lip_forward" 127 }
        gene_bs_mouth_lower_lip_forward={ "vanilla_lower_lip_forward" 127 "vanilla_lower_lip_forward" 127 }
        gene_bs_nose_swollen={ "vanilla_nose_swollen" 0 "vanilla_nose_swollen" 0 }
        gene_bs_ears_fantasy={ "vanilla_ears_fantasy" 0 "vanilla_ears_fantasy" 0 }
        gene_bs_mouth_glamour_lips={ "vanilla_mouth_glamour_lips" 0 "vanilla_mouth_glamour_lips" 0 }
        face_detail_eye_upper_lid_def={ "upper_lid_def" 255 "upper_lid_def" 255 }
        gene_eyebrow_inner_width={ "vanilla_eyebrow_inner_width" 127 "vanilla_eyebrow_inner_width" 127 }
        gene_bs_eye_lower_lid_size={ "vanilla_eye_lower_lid_size" 0 "vanilla_eye_lower_lid_size" 0 }
        gene_bs_eye_shape={ "vanilla_eye_shape" 0 "vanilla_eye_shape" 0 }
			
		}
	}
	enabled=yes
}

ambroz_dna={
	portrait_info = {
		genes={ 		
			hair_color={ 108 98 84 232 }
 			skin_color={ 54 75 65 72 }
 			eye_color={ 239 163 80 130 }
 			gene_chin_forward={ "chin_forward_neg" 125 "chin_forward_pos" 140 }
 			gene_chin_height={ "chin_height_pos" 140 "chin_height_neg" 126 }
 			gene_chin_width={ "chin_width_pos" 131 "chin_width_neg" 115 }
 			gene_eye_angle={ "eye_angle_neg" 123 "eye_angle_pos" 149 }
 			gene_eye_depth={ "eye_depth_neg" 122 "eye_depth_pos" 156 }
 			gene_eye_height={ "eye_height_neg" 115 "eye_height_pos" 136 }
 			gene_eye_distance={ "eye_distance_neg" 121 "eye_distance_neg" 76 }
 			gene_eye_shut={ "eye_shut_neg" 118 "eye_shut_pos" 143 }
 			gene_forehead_angle={ "forehead_angle_neg" 117 "forehead_angle_neg" 125 }
 			gene_forehead_brow_height={ "forehead_brow_height_neg" 88 "forehead_brow_height_neg" 116 }
 			gene_forehead_roundness={ "forehead_roundness_pos" 207 "forehead_roundness_neg" 107 }
 			gene_forehead_width={ "forehead_width_pos" 127 "forehead_width_pos" 152 }
 			gene_forehead_height={ "forehead_height_neg" 86 "forehead_height_neg" 104 }
 			gene_head_height={ "head_height_neg" 124 "head_height_neg" 118 }
 			gene_head_width={ "head_width_neg" 113 "head_width_neg" 90 }
 			gene_head_profile={ "head_profile_pos" 165 "head_profile_neg" 81 }
 			gene_head_top_height={ "head_top_height_pos" 152 "head_top_height_pos" 128 }
 			gene_head_top_width={ "head_top_width_pos" 168 "head_top_width_pos" 136 }
 			gene_jaw_angle={ "jaw_angle_pos" 139 "jaw_angle_pos" 130 }
 			gene_jaw_forward={ "jaw_forward_pos" 133 "jaw_forward_neg" 127 }
 			gene_jaw_height={ "jaw_height_neg" 122 "jaw_height_neg" 120 }
 			gene_jaw_width={ "jaw_width_pos" 173 "jaw_width_pos" 155 }
 			gene_mouth_corner_depth={ "mouth_corner_depth_neg" 91 "mouth_corner_depth_neg" 115 }
 			gene_mouth_corner_height={ "mouth_corner_height_neg" 115 "mouth_corner_height_neg" 99 }
 			gene_mouth_forward={ "mouth_forward_pos" 138 "mouth_forward_neg" 119 }
 			gene_mouth_height={ "mouth_height_pos" 127 "mouth_height_neg" 117 }
 			gene_mouth_width={ "mouth_width_neg" 124 "mouth_width_neg" 119 }
 			gene_mouth_upper_lip_size={ "mouth_upper_lip_size_neg" 111 "mouth_upper_lip_size_pos" 152 }
 			gene_mouth_lower_lip_size={ "mouth_lower_lip_size_neg" 115 "mouth_lower_lip_size_neg" 103 }
 			gene_mouth_open={ "mouth_open_pos" 136 "mouth_open_pos" 196 }
 			gene_neck_length={ "neck_length_pos" 156 "neck_length_pos" 141 }
 			gene_neck_width={ "neck_width_neg" 119 "neck_width_pos" 141 }
 			gene_bs_cheek_forward={ "cheek_forward_neg" 28 "cheek_forward_neg" 55 }
 			gene_bs_cheek_height={ "cheek_height_pos" 81 "cheek_height_pos" 114 }
 			gene_bs_cheek_width={ "cheek_width_neg" 6 "cheek_width_neg" 35 }
 			gene_bs_ear_angle={ "ear_angle_neg" 12 "ear_angle_neg" 40 }
 			gene_bs_ear_inner_shape={ "ear_inner_shape_pos" 27 "ear_inner_shape_pos" 120 }
 			gene_bs_ear_bend={ "ear_both_bend_pos" 5 "ear_lower_bend_pos" 11 }
 			gene_bs_ear_outward={ "ear_outward_neg" 28 "ear_outward_neg" 47 }
 			gene_bs_ear_size={ "ear_size_pos" 41 "ear_size_pos" 12 }
 			gene_bs_eye_corner_depth={ "eye_corner_depth_pos" 232 "eye_corner_depth_pos" 181 }
 			gene_bs_eye_fold_shape={ "eye_fold_shape_pos" 19 "eye_fold_shape_pos" 99 }
 			gene_bs_eye_size={ "eye_size_pos" 12 "eye_size_neg" 3 }
 			gene_bs_eye_upper_lid_size={ "eye_upper_lid_size_pos" 35 "eye_upper_lid_size_pos" 50 }
 			gene_bs_forehead_brow_curve={ "forehead_brow_curve_neg" 19 "forehead_brow_curve_neg" 103 }
 			gene_bs_forehead_brow_forward={ "forehead_brow_forward_pos" 65 "forehead_brow_forward_neg" 18 }
 			gene_bs_forehead_brow_inner_height={ "forehead_brow_inner_height_neg" 41 "forehead_brow_inner_height_neg" 66 }
 			gene_bs_forehead_brow_outer_height={ "forehead_brow_outer_height_pos" 125 "forehead_brow_outer_height_pos" 48 }
 			gene_bs_forehead_brow_width={ "forehead_brow_width_pos" 121 "forehead_brow_width_neg" 21 }
 			gene_bs_jaw_def={ "jaw_def_pos" 35 "jaw_def_neg" 11 }
 			gene_bs_mouth_lower_lip_def={ "mouth_lower_lip_def_pos" 176 "mouth_lower_lip_def_pos" 5 }
 			gene_bs_mouth_lower_lip_full={ "mouth_lower_lip_full_pos" 7 "mouth_lower_lip_full_neg" 10 }
 			gene_bs_mouth_lower_lip_pad={ "mouth_lower_lip_pad_pos" 87 "mouth_lower_lip_pad_pos" 125 }
 			gene_bs_mouth_lower_lip_width={ "mouth_lower_lip_width_pos" 7 "mouth_lower_lip_width_pos" 113 }
 			gene_bs_mouth_philtrum_def={ "mouth_philtrum_def_pos" 65 "mouth_philtrum_def_pos" 23 }
 			gene_bs_mouth_philtrum_shape={ "mouth_philtrum_shape_pos" 8 "mouth_philtrum_shape_pos" 14 }
 			gene_bs_mouth_philtrum_width={ "mouth_philtrum_width_pos" 40 "mouth_philtrum_width_pos" 30 }
 			gene_bs_mouth_upper_lip_def={ "mouth_upper_lip_def_pos" 3 "mouth_upper_lip_def_pos" 28 }
 			gene_bs_mouth_upper_lip_full={ "mouth_upper_lip_full_pos" 10 "mouth_upper_lip_full_neg" 18 }
 			gene_bs_mouth_upper_lip_profile={ "mouth_upper_lip_profile_pos" 36 "mouth_upper_lip_profile_pos" 68 }
 			gene_bs_mouth_upper_lip_width={ "mouth_upper_lip_width_neg" 19 "mouth_upper_lip_width_pos" 121 }
 			gene_bs_nose_forward={ "nose_forward_neg" 13 "nose_forward_neg" 34 }
 			gene_bs_nose_height={ "nose_height_neg" 58 "nose_height_pos" 12 }
 			gene_bs_nose_length={ "nose_length_pos" 17 "nose_length_neg" 90 }
 			gene_bs_nose_nostril_height={ "nose_nostril_height_pos" 69 "nose_nostril_height_neg" 9 }
 			gene_bs_nose_nostril_width={ "nose_nostril_width_neg" 30 "nose_nostril_width_neg" 25 }
 			gene_bs_nose_profile={ "nose_profile_pos" 90 "nose_profile_pos" 26 }
 			gene_bs_nose_ridge_angle={ "nose_ridge_angle_pos" 17 "nose_ridge_angle_neg" 37 }
 			gene_bs_nose_ridge_width={ "nose_ridge_width_pos" 3 "nose_ridge_width_neg" 12 }
 			gene_bs_nose_size={ "nose_size_neg" 10 "nose_size_neg" 15 }
 			gene_bs_nose_tip_angle={ "nose_tip_angle_pos" 111 "nose_tip_angle_neg" 0 }
 			gene_bs_nose_tip_forward={ "nose_tip_forward_pos" 20 "nose_tip_forward_neg" 16 }
 			gene_bs_nose_tip_width={ "nose_tip_width_pos" 43 "nose_tip_width_pos" 31 }
 			face_detail_cheek_def={ "cheek_def_02" 7 "cheek_def_01" 136 }
 			face_detail_cheek_fat={ "cheek_fat_01_neg" 18 "cheek_fat_03_pos" 8 }
 			face_detail_chin_cleft={ "chin_cleft" 17 "chin_cleft" 9 }
 			face_detail_chin_def={ "chin_def" 254 "chin_def_neg" 6 }
 			face_detail_eye_lower_lid_def={ "eye_lower_lid_def" 53 "eye_lower_lid_def" 214 }
 			face_detail_eye_socket={ "eye_socket_03" 0 "eye_socket_02" 36 }
 			face_detail_nasolabial={ "nasolabial_02" 6 "nasolabial_03" 3 }
 			face_detail_nose_ridge_def={ "nose_ridge_def_pos" 124 "nose_ridge_def_pos" 103 }
 			face_detail_nose_tip_def={ "nose_tip_def" 6 "nose_tip_def" 20 }
 			face_detail_temple_def={ "temple_def" 214 "temple_def" 244 }
 			expression_brow_wrinkles={ "brow_wrinkles_03" 173 "brow_wrinkles_01" 37 }
 			expression_eye_wrinkles={ "eye_wrinkles_01" 92 "eye_wrinkles_01" 71 }
 			expression_forehead_wrinkles={ "forehead_wrinkles_02" 235 "forehead_wrinkles_02" 173 }
 			expression_other={ "cheek_wrinkles_both_01" 0 "cheek_wrinkles_both_01" 0 }
 			complexion={ "complexion_5" 213 "complexion_7" 191 }
 			gene_height={ "normal_height" 132 "normal_height" 132 } # Evaluated
 			gene_bs_body_type={ "body_fat_head_fat_medium" 106 "body_fat_head_fat_low" 129 }
 			gene_bs_body_shape={ "body_shape_average" 66 "body_shape_pear_half" 3 }
 			gene_bs_bust={ "bust_default" 152 "bust_shape_4_full" 109 }
 			gene_age={ "old_4" 175 "old_1" 152 }
 			gene_eyebrows_shape={ "avg_spacing_avg_thickness" 178 "avg_spacing_low_thickness" 151 }
 			gene_eyebrows_fullness={ "layer_2_lower_thickness" 160 "layer_2_low_thickness" 172 }
 			gene_body_hair={ "body_hair_avg" 160 "body_hair_sparse" 151 }
 			gene_hair_type={ "hair_wavy" 191 "hair_wavy" 142 }
 			gene_baldness={ "no_baldness" 127 "no_baldness" 127 }
 			gene_lotr_race_shape={ "man" 127 "man" 127 }
 			gene_uruk_head_decals={ "no_decal" 127 "no_decal" 127 }
 			gene_uruk_body_decals={ "no_decal" 127 "no_decal" 127 }
 			gene_haradrim_head_decals={ "no_decal" 127 "no_decal" 127 }
 			gene_subdermal_implant_decals={ "no_decal" 127 "no_decal" 127 }
 			gene_ear_point={ "ear_point_pos" 0 "ear_point_pos" 0 }
 			# gene_hunchbacked={ "hunchbacked" 0 "hunchbacked" 0 }
 			eye_accessory={ "normal_eyes" 32 "normal_eyes" 32 }
 			teeth_accessory={ "normal_teeth" 0 "normal_teeth" 0 }
 			eyelashes_accessory={ "normal_eyelashes" 80 "normal_eyelashes" 80 }
 			race_head_accessory={ "man" 0 "man" 0 }
 			race_body_accessory={ "man" 0 "man" 0 }
        gene_bs_eye_height_inside={ "vanilla_eye_height_inside" 127 "vanilla_eye_height_inside" 127 }
        gene_bs_eye_height_outisde={ "vanilla_eye_height_outisde" 127 "vanilla_eye_height_outisde" 127 }
        gene_bs_ear_lobe={ "vanilla_ear_lobe" 127 "vanilla_ear_lobe" 127 }
        gene_bs_nose_central_width={ "vanilla_nose_central_width" 127 "vanilla_nose_central_width" 127 }
        gene_bs_nose_septum_width={ "vanilla_nose_septum_width" 127 "vanilla_nose_septum_width" 127 }
        gene_bs_mouth_lower_lip_profile={ "vanilla_lower_lip_profile" 127 "vanilla_lower_lip_profile" 127 }
        gene_bs_eye_outer_width={ "vanilla_eye_outer_width" 127 "vanilla_eye_outer_width" 127 }
        gene_bs_head_asymmetry_1={ "vanilla_head_asymmetry_1" 127 "vanilla_head_asymmetry_1" 127 }
        gene_bs_mouth_center_curve={ "vanilla_mouth_center_curve" 127 "vanilla_mouth_center_curve" 127 }
        gene_bs_eyebrow_straight={ "vanilla_eyebrow_straight" 127 "vanilla_eyebrow_straight" 127 }
        gene_bs_head_shape={ "vanilla_head_round_shape" 127 "vanilla_head_round_shape" 127 }
        gene_bs_nose_septum_height={ "vanilla_nose_septum_height" 127 "vanilla_nose_septum_height" 127 }
        gene_bs_head_lower_height={ "vanilla_head_lower_height" 127 "vanilla_head_lower_height" 127 }
        gene_bs_nose_flared_nostril={ "vanilla_nose_flared_nostril" 127 "vanilla_nose_flared_nostril" 127 }
        gene_bs_mouth_upper_lip_forward={ "vanilla_upper_lip_forward" 127 "vanilla_upper_lip_forward" 127 }
        gene_bs_mouth_lower_lip_forward={ "vanilla_lower_lip_forward" 127 "vanilla_lower_lip_forward" 127 }
        gene_bs_nose_swollen={ "vanilla_nose_swollen" 0 "vanilla_nose_swollen" 0 }
        gene_bs_ears_fantasy={ "vanilla_ears_fantasy" 0 "vanilla_ears_fantasy" 0 }
        gene_bs_mouth_glamour_lips={ "vanilla_mouth_glamour_lips" 0 "vanilla_mouth_glamour_lips" 0 }
        face_detail_eye_upper_lid_def={ "upper_lid_def" 255 "upper_lid_def" 255 }
        gene_eyebrow_inner_width={ "vanilla_eyebrow_inner_width" 127 "vanilla_eyebrow_inner_width" 127 }
        gene_bs_eye_lower_lid_size={ "vanilla_eye_lower_lid_size" 0 "vanilla_eye_lower_lid_size" 0 }
        gene_bs_eye_shape={ "vanilla_eye_shape" 0 "vanilla_eye_shape" 0 }
			
 			gene_shrink_body={ "shrink_all" 255 "" 0 }
		}
	}
	enabled=yes
}

riculfo_dna = {#By icytheveganbtw
	portrait_info = {
		genes={ 		
			hair_color={ 126 165 165 177 }
			skin_color={ 69 81 54 86 }
			eye_color={ 125 140 125 140 }
			gene_chin_forward={ "chin_forward_neg" 111 "chin_forward_neg" 111 }			
			gene_chin_height={ "chin_height_neg" 116 "chin_height_neg" 116 }			
			gene_chin_width={ "chin_width_neg" 99 "chin_width_neg" 99 }			
			gene_eye_angle={ "eye_angle_pos" 135 "eye_angle_pos" 135 }			
			gene_eye_depth={ "eye_depth_neg" 158 "eye_depth_neg" 158 }			
			gene_eye_height={ "eye_height_pos" 135 "eye_height_pos" 135 }			
			gene_eye_distance={ "eye_distance_pos" 140 "eye_distance_pos" 140 }			
			gene_eye_shut={ "eye_shut_pos" 138 "eye_shut_pos" 138 }			
			gene_forehead_angle={ "forehead_angle_neg" 125 "forehead_angle_neg" 125 }			
			gene_forehead_brow_height={ "forehead_brow_height_neg" 109 "forehead_brow_height_neg" 109 }			
			gene_forehead_roundness={ "forehead_roundness_pos" 161 "forehead_roundness_pos" 161 }			
			gene_forehead_width={ "forehead_width_neg" 119 "forehead_width_neg" 119 }			
			gene_forehead_height={ "forehead_height_pos" 76 "forehead_height_pos" 76 }			
			gene_head_height={ "head_height_pos" 155 "head_height_pos" 155 }			
			gene_head_width={ "head_width_pos" 148 "head_width_pos" 148 }			
			gene_head_profile={ "head_profile_neg" 97 "head_profile_neg" 97 }			
			gene_head_top_height={ "head_top_height_pos" 179 "head_top_height_pos" 179 }			
			gene_head_top_width={ "head_top_width_pos" 186 "head_top_width_pos" 186 }			
			gene_jaw_angle={ "jaw_angle_neg" 92 "jaw_angle_neg" 92 }			
			gene_jaw_forward={ "jaw_forward_pos" 131 "jaw_forward_pos" 131 }			
			gene_jaw_height={ "jaw_height_neg" 118 "jaw_height_neg" 118 }			
			gene_jaw_width={ "jaw_width_neg" 111 "jaw_width_neg" 111 }			
			gene_mouth_corner_depth={ "mouth_corner_depth_pos" 131 "mouth_corner_depth_pos" 131 }			
			gene_mouth_corner_height={ "mouth_corner_height_pos" 137 "mouth_corner_height_pos" 137 }			
			gene_mouth_forward={ "mouth_forward_neg" 127 "mouth_forward_neg" 127 }			
			gene_mouth_height={ "mouth_height_pos" 140 "mouth_height_pos" 140 }			
			gene_mouth_width={ "mouth_width_neg" 78 "mouth_width_neg" 78 }			
			gene_mouth_upper_lip_size={ "mouth_upper_lip_size_neg" 94 "mouth_upper_lip_size_neg" 94 }			
			gene_mouth_lower_lip_size={ "mouth_lower_lip_size_neg" 99 "mouth_lower_lip_size_neg" 99 }			
			gene_mouth_open={ "mouth_open_neg" 15 "mouth_open_neg" 15 }			
			gene_neck_length={ "neck_length_neg" 119 "neck_length_neg" 119 }			
			gene_neck_width={ "neck_width_pos" 109 "neck_width_pos" 109 }			
			gene_bs_cheek_forward={ "cheek_forward_neg" 133 "cheek_forward_neg" 133 }			
			gene_bs_cheek_height={ "cheek_height_neg" 83 "cheek_height_neg" 83 }			
			gene_bs_cheek_width={ "cheek_width_pos" 13 "cheek_width_pos" 13 }			
			gene_bs_ear_angle={ "ear_angle_neg" 17 "ear_angle_neg" 17 }			
			gene_bs_ear_inner_shape={ "ear_inner_shape_pos" 154 "ear_inner_shape_pos" 154 }			
			gene_bs_ear_bend={ "ear_lower_bend_pos" 0 "ear_lower_bend_pos" 0 }			
			gene_bs_ear_outward={ "ear_outward_pos" 27 "ear_outward_pos" 27 }			
			gene_bs_ear_size={ "ear_size_pos" 20 "ear_size_pos" 20 }			
			gene_bs_eye_corner_depth={ "eye_corner_depth_pos" 173 "eye_corner_depth_pos" 173 }			
			gene_bs_eye_fold_shape={ "eye_fold_shape_neg" 27 "eye_fold_shape_neg" 27 }			
			gene_bs_eye_size={ "eye_size_neg" 203 "eye_size_neg" 203 }			
			gene_bs_eye_upper_lid_size={ "eye_upper_lid_size_pos" 43 "eye_upper_lid_size_pos" 43 }			
			gene_bs_forehead_brow_curve={ "forehead_brow_curve_neg" 57 "forehead_brow_curve_neg" 57 }			
			gene_bs_forehead_brow_forward={ "forehead_brow_forward_pos" 2 "forehead_brow_forward_pos" 2 }			
			gene_bs_forehead_brow_inner_height={ "forehead_brow_inner_height_neg" 18 "forehead_brow_inner_height_neg" 18 }			
			gene_bs_forehead_brow_outer_height={ "forehead_brow_outer_height_neg" 28 "forehead_brow_outer_height_neg" 28 }			
			gene_bs_forehead_brow_width={ "forehead_brow_width_pos" 8 "forehead_brow_width_pos" 8 }			
			gene_bs_jaw_def={ "jaw_def_neg" 99 "jaw_def_neg" 99 }			
			gene_bs_mouth_lower_lip_def={ "mouth_lower_lip_def_pos" 57 "mouth_lower_lip_def_pos" 57 }			
			gene_bs_mouth_lower_lip_full={ "mouth_lower_lip_full_neg" 2 "mouth_lower_lip_full_neg" 2 }			
			gene_bs_mouth_lower_lip_pad={ "mouth_lower_lip_pad_pos" 77 "mouth_lower_lip_pad_pos" 77 }			
			gene_bs_mouth_lower_lip_width={ "mouth_lower_lip_width_pos" 38 "mouth_lower_lip_width_pos" 38 }			
			gene_bs_mouth_philtrum_def={ "mouth_philtrum_def_pos" 0 "mouth_philtrum_def_pos" 0 }			
			gene_bs_mouth_philtrum_shape={ "mouth_philtrum_shape_pos" 8 "mouth_philtrum_shape_pos" 8 }			
			gene_bs_mouth_philtrum_width={ "mouth_philtrum_width_pos" 11 "mouth_philtrum_width_pos" 11 }			
			gene_bs_mouth_upper_lip_def={ "mouth_upper_lip_def_pos" 46 "mouth_upper_lip_def_pos" 46 }			
			gene_bs_mouth_upper_lip_full={ "mouth_upper_lip_full_neg" 33 "mouth_upper_lip_full_neg" 33 }			
			gene_bs_mouth_upper_lip_profile={ "mouth_upper_lip_profile_neg" 1 "mouth_upper_lip_profile_neg" 1 }			
			gene_bs_mouth_upper_lip_width={ "mouth_upper_lip_width_neg" 68 "mouth_upper_lip_width_neg" 68 }			
			gene_bs_nose_forward={ "nose_forward_neg" 52 "nose_forward_neg" 52 }			
			gene_bs_nose_height={ "nose_height_neg" 10 "nose_height_neg" 10 }			
			gene_bs_nose_length={ "nose_length_pos" 57 "nose_length_pos" 57 }			
			gene_bs_nose_nostril_height={ "nose_nostril_height_neg" 24 "nose_nostril_height_neg" 24 }			
			gene_bs_nose_nostril_width={ "nose_nostril_width_pos" 39 "nose_nostril_width_pos" 39 }			
			gene_bs_nose_profile={ "nose_profile_aquiline_02" 35 "nose_profile_aquiline_02" 35 }			
			gene_bs_nose_ridge_angle={ "nose_ridge_angle_neg" 15 "nose_ridge_angle_neg" 15 }			
			gene_bs_nose_ridge_width={ "nose_ridge_width_pos" 33 "nose_ridge_width_pos" 33 }			
			gene_bs_nose_size={ "nose_size_pos" 11 "nose_size_pos" 11 }			
			gene_bs_nose_tip_angle={ "nose_tip_angle_pos" 10 "nose_tip_angle_pos" 10 }			
			gene_bs_nose_tip_forward={ "nose_tip_forward_pos" 32 "nose_tip_forward_pos" 32 }			
			gene_bs_nose_tip_width={ "nose_tip_width_pos" 47 "nose_tip_width_pos" 47 }			
			face_detail_cheek_def={ "cheek_def_01" 61 "cheek_def_01" 61 }			
			face_detail_cheek_fat={ "cheek_fat_01_pos" 86 "cheek_fat_01_pos" 86 }			
			face_detail_chin_cleft={ "chin_cleft" 95 "chin_cleft" 95 }			
			face_detail_chin_def={ "chin_def" 95 "chin_def" 95 }			
			face_detail_eye_lower_lid_def={ "eye_lower_lid_def_02" 72 "eye_lower_lid_def_02" 72 }			
			face_detail_eye_socket={ "eye_socket_color_02" 75 "eye_socket_color_02" 75 }			
			face_detail_nasolabial={ "nasolabial_02" 13 "nasolabial_02" 13 }			
			face_detail_nose_ridge_def={ "nose_ridge_def_pos" 25 "nose_ridge_def_pos" 25 }			
			face_detail_nose_tip_def={ "nose_tip_def" 230 "nose_tip_def" 230 }			
			face_detail_temple_def={ "temple_def" 197 "temple_def" 197 }			
			expression_brow_wrinkles={ "brow_wrinkles_01" 248 "brow_wrinkles_01" 248 }			
			expression_eye_wrinkles={ "eye_wrinkles_01" 247 "eye_wrinkles_01" 247 }			
			expression_forehead_wrinkles={ "forehead_wrinkles_03" 247 "forehead_wrinkles_03" 247 }			
			expression_other={ "cheek_wrinkles_both_01" 207 "cheek_wrinkles_both_01" 207 }			
			complexion={ "complexion_18" 171 "complexion_18" 171 }			
			gene_height={ "normal_height" 149 "normal_height" 149 }	# Evaluated	
			gene_bs_body_type={ "body_fat_head_fat_full" 132 "body_fat_head_fat_full" 132 }			
			gene_bs_body_shape={ "body_shape_apple_full" 208 "body_shape_apple_full" 208 }			
			gene_bs_bust={ "bust_default" 204 "bust_default" 204 }			
			gene_age={ "old_2" 202 "old_2" 202 }			
			gene_eyebrows_shape={ "avg_spacing_low_thickness" 204 "avg_spacing_low_thickness" 204 }			
			gene_eyebrows_fullness={ "layer_2_high_thickness" 179 "layer_2_high_thickness" 179 }			
			gene_body_hair={ "body_hair_avg" 180 "body_hair_avg" 180 }			
			gene_hair_type={ "hair_wavy" 174 "hair_wavy" 174 }			
			gene_baldness={ "male_pattern_baldness" 217 "male_pattern_baldness" 217 }			
			gene_ear_point={ "ear_point_pos" 40 "ear_point_pos" 40 }			
			gene_lotr_race_shape={ "man" 127 "man" 127 }			
			gene_uruk_head_decals={ "no_decal" 127 "no_decal" 127 }			
			gene_uruk_body_decals={ "no_decal" 127 "no_decal" 127 }			
			gene_haradrim_head_decals={ "no_decal" 127 "no_decal" 127 }			
			gene_subdermal_implant_decals={ "no_decal" 127 "no_decal" 127 }			
			eye_accessory={ "normal_eyes" 118 "normal_eyes" 118 }			
			teeth_accessory={ "normal_teeth" 0 "normal_teeth" 0 }			
			eyelashes_accessory={ "normal_eyelashes" 182 "normal_eyelashes" 182 }			
			race_head_accessory={ "man" 0 "man" 0 }			
			race_body_accessory={ "man" 0 "man" 0 }			
			gene_bs_eye_height_inside={ "eye_height_inside_neg" 127 "vanilla_eye_height_inside" 127 }
			gene_bs_eye_height_outisde={ "vanilla_eye_height_outisde" 127 "vanilla_eye_height_outisde" 127 }
			gene_bs_ear_lobe={ "vanilla_ear_lobe" 127 "vanilla_ear_lobe" 127 }
			gene_bs_nose_central_width={ "nose_central_width_pos" 64 "vanilla_nose_central_width" 64 }
			gene_bs_nose_septum_width={ "nose_septum_width_neg" 127 "vanilla_nose_septum_width" 127 }
			gene_bs_mouth_lower_lip_profile={ "vanilla_lower_lip_profile" 127 "vanilla_lower_lip_profile" 127 }
			gene_bs_eye_outer_width={ "vanilla_eye_outer_width" 127 "vanilla_eye_outer_width" 127 }
			gene_bs_head_asymmetry_1={ "head_asymmetry_2" 127 "vanilla_head_asymmetry_1" 127 }
			gene_bs_mouth_center_curve={ "vanilla_mouth_center_curve" 127 "vanilla_mouth_center_curve" 127 }
			gene_bs_eyebrow_straight={ "eyebrow_straight" 110 "vanilla_eyebrow_straight" 127 }
			gene_bs_head_shape={ "head_archetype_shape_02" 127 "vanilla_head_round_shape" 127 }
			gene_bs_nose_septum_height={ "vanilla_nose_septum_height" 127 "vanilla_nose_septum_height" 127 }
			gene_bs_head_lower_height={ "head_lower_height_max" 66 "vanilla_head_lower_height" 66 }
			gene_bs_nose_flared_nostril={ "vanilla_nose_flared_nostril" 127 "vanilla_nose_flared_nostril" 127 }
			gene_bs_mouth_upper_lip_forward={ "vanilla_upper_lip_forward" 127 "vanilla_upper_lip_forward" 127 }
			gene_bs_mouth_lower_lip_forward={ "vanilla_lower_lip_forward" 127 "vanilla_lower_lip_forward" 127 }
			gene_bs_nose_swollen={ "vanilla_nose_swollen" 102 "vanilla_nose_swollen" 102 }
			gene_bs_ears_fantasy={ "vanilla_ears_fantasy" 127 "vanilla_ears_fantasy" 127 }
			gene_bs_mouth_glamour_lips={ "vanilla_mouth_glamour_lips" 127 "vanilla_mouth_glamour_lips" 127 }
			face_detail_eye_upper_lid_def={ "vanilla_upper_lid_def" 127 "vanilla_upper_lid_def" 127 }
			gene_eyebrow_inner_width={ "eyebrow_inner_width_max" 147 "vanilla_eyebrow_inner_width" 147 }
			gene_bs_eye_lower_lid_size={ "vanilla_eye_lower_lid_size" 127 "vanilla_eye_lower_lid_size" 127 }
